gt_match_id,order_id,expected_amount,currency,status,anomaly_flags
GM029839R,ORDGM029839R,-3517.95,INR,pending,
GM029840,ORDGM029840,20.37,INR,pending,
GM029841,ORDGM029841,4422.59,INR,pending,
GM029842,ORDGM029842,1125.24,INR,pending,
GM029843,ORDGM029843,3592.12,INR,pending,
GM029844,ORDGM029844,454.98,INR,pending,
GM029845,ORDGM029845,3216.45,INR,pending,
GM029846,ORDGM029846,2113.69,INR,pending,
GM029847,ORDGM029847,1836.41,INR,pending,
GM029848,ORDGM029848,1219.96,INR,pending,
GM029849,ORDGM029849,936.88,INR,pending,
GM029850,ORDGM029850,568.13,INR,pending,
GM029851,ORDGM029851,1668.41,INR,pending,
GM029852,ORDGM029852,1523.38,INR,pending,
GM029853,ORDGM029853,1971.25,INR,pending,
GM029854,ORDGM029854,1940.95,INR,pending,
GM029855,ORDGM029855,43.38,INR,pending,
GM029856,ORDGM029856,1862.28,INR,pending,
GM029857,ORDGM029857,1341.46,INR,pending,
GM029858,ORDGM029858,2995.39,INR,pending,
GM029859,ORDGM029859,3542.18,INR,pending,
GM029860,ORDGM029860,1883.32,INR,pending,
GM029862,ORDGM029862,655.84,INR,pending,
GM029864,ORDGM029864,153.69,INR,pending,
GM029865,ORDGM029865,2732.64,INR,pending,
GM029866,ORDGM029866,789.12,INR,pending,
GM029867,ORDGM029867,6457.37,INR,pending,
GM029869,ORDGM029869,1858.34,INR,pending,
GM029869R,ORDGM029869R,-1889.21,INR,pending,
GM029870,ORDGM029870,1540.54,INR,pending,
GM029871,ORDGM029871,459.38,INR,pending,
GM029872,ORDGM029872,557.59,INR,pending,
GM029873,ORDGM029873,243.03,INR,pending,
GM029874,ORDGM029874,2496.19,INR,pending,
GM029877,ORDGM029877,5816.15,INR,pending,
GM029878,ORDGM029878,1622.05,INR,pending,
GM029879,ORDGM029879,679.08,INR,pending,
GM029880,ORDGM029880,719.73,INR,pending,
GM029881,ORDGM029881,84.74,INR,pending,
GM029882,ORDGM029882,1296.19,INR,pending,
GM029883,ORDGM029883,1713.69,INR,pending,
GM029884,ORDGM029884,304.55,INR,pending,
GM029885,ORDGM029885,1967.06,INR,pending,
GM029886,ORDGM029886,1087.76,INR,pending,
GM029887,ORDGM029887,923.12,INR,pending,
GM029888,ORDGM029888,2633.25,INR,pending,
GM029889,ORDGM029889,385.99,INR,pending,
GM029890,ORDGM029890,4405.59,INR,pending,
GM029891,ORDGM029891,2173.67,INR,pending,
GM029893,ORDGM029893,2163.36,INR,pending,
GM029894,ORDGM029894,2888.80,INR,pending,
GM029895,ORDGM029895,2067.44,INR,pending,
GM029897,ORDGM029897,991.50,INR,pending,
GM029898,ORDGM029898,277.37,INR,pending,
GM029899,ORDGM029899,503.04,INR,pending,
GM029900,ORDGM029900,3690.95,INR,pending,
GM029901,ORDGM029901,52.72,INR,pending,
GM029902,ORDGM029902,2687.97,INR,pending,
GM029903,ORDGM029903,4789.00,INR,pending,
GM029904,ORDGM029904,916.50,INR,pending,
GM029905,ORDGM029905,4628.32,INR,pending,
GM029906,ORDGM029906,695.25,INR,pending,
GM029907,ORDGM029907,808.81,INR,pending,
GM029908,ORDGM029908,1831.95,INR,pending,
GM029909,ORDGM029909,5123.99,INR,pending,
GM029910,ORDGM029910,580.26,INR,pending,
GM029911,ORDGM029911,3409.54,INR,pending,
GM029912,ORDGM029912,8.40,INR,pending,
GM029913,ORDGM029913,938.76,INR,pending,
GM029914,ORDGM029914,6471.85,INR,pending,
GM029915,ORDGM029915,1642.73,INR,pending,
GM029916,ORDGM029916,1194.51,INR,pending,
GM029917,ORDGM029917,898.24,INR,pending,
GM029918,ORDGM029918,1428.28,INR,pending,
GM029919,ORDGM029919,3708.06,INR,pending,
GM029920,ORDGM029920,101.12,INR,pending,
GM029921,ORDGM029921,1303.01,INR,pending,
GM029922,ORDGM029922,45.97,INR,pending,
GM029923,ORDGM029923,3666.71,INR,pending,
GM029924,ORDGM029924,4683.75,INR,pending,
GM029925,ORDGM029925,569.55,INR,pending,
GM029926,ORDGM029926,745.07,INR,pending,
GM029927,ORDGM029927,53.68,INR,pending,
GM029928,ORDGM029928,3949.62,INR,pending,
GM029929,ORDGM029929,1755.02,INR,pending,
GM029930,ORDGM029930,114.79,INR,pending,
GM029931,ORDGM029931,2906.77,INR,pending,
GM029932,ORDGM029932,877.87,INR,pending,
GM029934,ORDGM029934,4606.53,INR,pending,
GM029934R,ORDGM029934R,-4654.18,INR,pending,
GM029935,ORDGM029935,2137.07,INR,pending,
GM029936,ORDGM029936,3205.56,INR,pending,
GM029937,ORDGM029937,1631.80,INR,pending,
GM029938,ORDGM029938,1416.11,INR,pending,
GM029939,ORDGM029939,445.73,INR,pending,
GM029940,ORDGM029940,637.35,INR,pending,
GM029941,ORDGM029941,615.39,INR,pending,
GM029942,ORDGM029942,453.87,INR,pending,
GM029943,ORDGM029943,2234.53,INR,pending,
GM029944,ORDGM029944,694.16,INR,pending,
GM029945,ORDGM029945,37.53,INR,pending,
GM029946,ORDGM029946,566.99,INR,pending,
GM029947,ORDGM029947,4846.29,INR,pending,
GM029948,ORDGM029948,6630.55,INR,pending,
GM029949,ORDGM029949,7923.39,INR,pending,
GM029950,ORDGM029950,1371.14,INR,pending,
GM029951,ORDGM029951,6718.01,INR,pending,
GM029951R,ORDGM029951R,-6861.27,INR,pending,
GM029952,ORDGM029952,1288.90,INR,pending,
GM029953,ORDGM029953,890.00,INR,pending,
GM029954,ORDGM029954,266.04,INR,pending,
GM029955,ORDGM029955,1030.53,INR,pending,
GM029956,ORDGM029956,1556.83,INR,pending,
GM029957,ORDGM029957,2052.07,INR,pending,
GM029958,ORDGM029958,714.61,INR,pending,
GM029959,ORDGM029959,939.29,INR,pending,
GM029960,ORDGM029960,3308.47,INR,pending,
GM029961,ORDGM029961,1927.15,INR,pending,
GM029962,ORDGM029962,3323.45,INR,pending,
GM029963,ORDGM029963,5207.47,INR,pending,
GM029964,ORDGM029964,3248.01,INR,pending,
GM029965,ORDGM029965,218.58,INR,pending,
GM029966,ORDGM029966,345.51,INR,pending,
GM029967,ORDGM029967,2002.43,INR,pending,
GM029970,ORDGM029970,792.92,INR,pending,
GM029971,ORDGM029971,927.52,INR,pending,
GM029973,ORDGM029973,933.63,INR,pending,
GM029974,ORDGM029974,4502.51,INR,pending,
GM029976,ORDGM029976,314.91,INR,pending,
GM029977,ORDGM029977,382.72,INR,pending,
GM029978,ORDGM029978,3873.12,INR,pending,
GM029979,ORDGM029979,903.32,INR,pending,
GM029980,ORDGM029980,309.03,INR,pending,
GM029981,ORDGM029981,493.63,INR,pending,
GM029982,ORDGM029982,2469.69,INR,pending,
GM029983,ORDGM029983,436.30,INR,pending,
GM029984,ORDGM029984,3407.00,INR,pending,
GM029985,ORDGM029985,2219.63,INR,pending,
GM029986,ORDGM029986,2076.36,INR,pending,
GM029987,ORDGM029987,743.86,INR,pending,
GM029988,ORDGM029988,1309.47,INR,pending,
GM029989,ORDGM029989,585.12,INR,pending,
GM029990,ORDGM029990,2056.16,INR,pending,
GM029991,ORDGM029991,2874.52,INR,pending,
GM029992,ORDGM029992,3877.78,INR,pending,
GM029992R,ORDGM029992R,-3942.26,INR,pending,
GM029993,ORDGM029993,1496.35,INR,pending,
GM029994,ORDGM029994,2874.99,INR,pending,
GM029995,ORDGM029995,1977.64,INR,pending,
GM029996,ORDGM029996,290.84,INR,pending,
GM029997,ORDGM029997,3131.78,INR,pending,
GM029998,ORDGM029998,1105.39,INR,pending,
GM029999,ORDGM029999,2262.80,INR,pending,
GM030000,ORDGM030000,2119.26,INR,pending,
GM030001,ORDGM030001,383.99,INR,pending,
GM030002,ORDGM030002,3064.56,INR,pending,
GM030003,ORDGM030003,714.83,INR,pending,
GM030004,ORDGM030004,3153.44,INR,pending,
GM030005,ORDGM030005,95.15,INR,pending,
GM030006,ORDGM030006,521.54,INR,pending,
GM030007,ORDGM030007,744.77,INR,pending,
GM030008,ORDGM030008,1898.03,INR,pending,
GM030010,ORDGM030010,1766.75,INR,pending,
GM030011,ORDGM030011,1539.37,INR,pending,
GM030012,ORDGM030012,825.88,INR,pending,
GM030013,ORDGM030013,6637.65,INR,pending,
GM030014,ORDGM030014,348.52,INR,pending,
GM030015,ORDGM030015,727.17,INR,pending,
GM030016,ORDGM030016,711.57,INR,pending,
GM030016R,ORDGM030016R,-726.86,INR,pending,
GM030017,ORDGM030017,561.46,INR,pending,
GM030018,ORDGM030018,3184.49,INR,pending,
GM030020,ORDGM030020,3370.30,INR,pending,
GM030021,ORDGM030021,289.53,INR,pending,
GM030022,ORDGM030022,2494.51,INR,pending,
GM030023,ORDGM030023,699.16,INR,pending,
GM030025,ORDGM030025,216.47,INR,pending,
GM030027,ORDGM030027,3353.10,INR,pending,
GM030028,ORDGM030028,2362.52,INR,pending,
GM030029,ORDGM030029,139.12,INR,pending,
GM030030,ORDGM030030,5078.60,INR,pending,
GM030031,ORDGM030031,1551.29,INR,pending,
GM030032,ORDGM030032,776.94,INR,pending,
GM030033,ORDGM030033,1691.88,INR,pending,
GM030034,ORDGM030034,3792.09,INR,pending,
GM030035,ORDGM030035,604.90,INR,pending,
GM030036,ORDGM030036,1098.91,INR,pending,
GM030037,ORDGM030037,2277.26,INR,pending,
GM030038,ORDGM030038,846.65,INR,pending,
GM030039,ORDGM030039,676.75,INR,pending,
GM030041,ORDGM030041,5555.51,INR,pending,
GM030042,ORDGM030042,672.65,INR,pending,
GM030044,ORDGM030044,3246.43,INR,pending,
GM030045,ORDGM030045,1581.28,INR,pending,
GM030046,ORDGM030046,3155.83,INR,pending,
GM030047,ORDGM030047,1108.51,INR,pending,
GM030048,ORDGM030048,3723.43,INR,pending,
GM030049,ORDGM030049,60.29,INR,pending,
GM030050,ORDGM030050,30.20,INR,pending,
GM030051,ORDGM030051,1360.09,INR,pending,
GM030053,ORDGM030053,9422.73,INR,pending,
GM030054,ORDGM030054,370.36,INR,pending,
GM030054R,ORDGM030054R,-390.55,INR,pending,
GM030055,ORDGM030055,730.46,INR,pending,
GM030056,ORDGM030056,525.78,INR,pending,
GM030057,ORDGM030057,5041.01,INR,pending,
GM030058,ORDGM030058,1937.23,INR,pending,
GM030058R,ORDGM030058R,-1970.06,INR,pending,
GM030059,ORDGM030059,182.26,INR,pending,
GM030060,ORDGM030060,6153.69,INR,pending,
GM030061,ORDGM030061,2575.40,INR,pending,
GM030062,ORDGM030062,1351.92,INR,pending,
GM030062R,ORDGM030062R,-1442.85,INR,pending,
GM030063,ORDGM030063,1027.77,INR,pending,
GM030064,ORDGM030064,154.00,INR,pending,
GM030065,ORDGM030065,4496.74,INR,pending,
GM030066,ORDGM030066,703.12,INR,pending,
GM030067,ORDGM030067,2932.71,INR,pending,
GM030068,ORDGM030068,4686.07,INR,pending,
GM030069,ORDGM030069,5383.01,INR,pending,
GM030070,ORDGM030070,1774.46,INR,pending,
GM030071,ORDGM030071,5287.72,INR,pending,
GM030072,ORDGM030072,2041.60,INR,pending,
GM030073,ORDGM030073,2253.96,INR,pending,
GM030075,ORDGM030075,855.47,INR,pending,
GM030076,ORDGM030076,1247.68,INR,pending,
GM030077,ORDGM030077,5544.36,INR,pending,
GM030078,ORDGM030078,34.09,INR,pending,
GM030079,ORDGM030079,969.74,INR,pending,
GM030081,ORDGM030081,2929.67,INR,pending,
GM030082,ORDGM030082,592.92,INR,pending,
GM030083,ORDGM030083,176.80,INR,pending,
GM030084,ORDGM030084,1278.81,INR,pending,
GM030085,ORDGM030085,962.06,INR,pending,
GM030086,ORDGM030086,377.01,INR,pending,
GM030087,ORDGM030087,811.71,INR,pending,
GM030087R,ORDGM030087R,-864.58,INR,pending,
GM030088,ORDGM030088,1649.96,INR,pending,
GM030089,ORDGM030089,6743.18,INR,pending,
GM030090,ORDGM030090,52.11,INR,pending,
GM030091,ORDGM030091,2203.53,INR,pending,
GM030092,ORDGM030092,2337.33,INR,pending,
GM030093,ORDGM030093,6021.95,INR,pending,
GM030094,ORDGM030094,697.12,INR,pending,
GM030096,ORDGM030096,40.57,INR,pending,
GM030097,ORDGM030097,1423.30,INR,pending,
GM030098,ORDGM030098,6544.46,INR,pending,
GM030099,ORDGM030099,2845.60,INR,pending,
GM030100,ORDGM030100,818.96,INR,pending,
GM030100R,ORDGM030100R,-863.75,INR,pending,
GM030101,ORDGM030101,676.99,INR,pending,
GM030103,ORDGM030103,2021.60,INR,pending,
GM030104,ORDGM030104,7903.29,INR,pending,
GM030105,ORDGM030105,2393.24,INR,pending,
GM030106,ORDGM030106,1147.33,INR,pending,
GM030107,ORDGM030107,1113.56,INR,pending,
GM030108,ORDGM030108,21.55,INR,pending,
GM030109,ORDGM030109,4903.61,INR,pending,
GM030110,ORDGM030110,438.16,INR,pending,
GM030110R,ORDGM030110R,-523.10,INR,pending,
GM030111,ORDGM030111,1209.89,INR,pending,
GM030112,ORDGM030112,4873.70,INR,pending,
GM030113,ORDGM030113,2970.25,INR,pending,
GM030114,ORDGM030114,2186.53,INR,pending,
GM030115,ORDGM030115,1074.54,INR,pending,
GM030116,ORDGM030116,460.84,INR,pending,
GM030117,ORDGM030117,1763.59,INR,pending,
GM030118,ORDGM030118,254.51,INR,pending,
GM030119,ORDGM030119,1702.44,INR,pending,
GM030120,ORDGM030120,174.24,INR,pending,
GM030121,ORDGM030121,6416.77,INR,pending,
GM030122,ORDGM030122,1942.50,INR,pending,
GM030123,ORDGM030123,1423.37,INR,pending,
GM030124,ORDGM030124,67.97,INR,pending,
GM030125,ORDGM030125,2246.72,INR,pending,
GM030125R,ORDGM030125R,-2277.40,INR,pending,
GM030126,ORDGM030126,4350.91,INR,pending,
GM030127,ORDGM030127,5580.34,INR,pending,
GM030128,ORDGM030128,220.53,INR,pending,
GM030129,ORDGM030129,2534.43,INR,pending,
GM030130,ORDGM030130,925.87,INR,pending,
GM030131,ORDGM030131,2278.76,INR,pending,
GM030131R,ORDGM030131R,-2312.70,INR,pending,
GM030132,ORDGM030132,541.44,INR,pending,
GM030133,ORDGM030133,6106.48,INR,pending,
GM030134,ORDGM030134,1723.76,INR,pending,
GM030135,ORDGM030135,2574.52,INR,pending,
GM030136,ORDGM030136,2730.87,INR,pending,
GM030137,ORDGM030137,2275.64,INR,pending,
GM030138,ORDGM030138,3602.49,INR,pending,
GM030139,ORDGM030139,697.16,INR,pending,
GM030140,ORDGM030140,1158.54,INR,pending,
GM030141,ORDGM030141,763.42,INR,pending,
GM030142,ORDGM030142,149.05,INR,pending,
GM030143,ORDGM030143,788.53,INR,pending,
GM030144,ORDGM030144,452.29,INR,pending,
GM030145,ORDGM030145,2717.06,INR,pending,
GM030146,ORDGM030146,28.48,INR,pending,
GM030147,ORDGM030147,2625.45,INR,pending,
GM030148,ORDGM030148,6994.87,INR,pending,
GM030149,ORDGM030149,3532.17,INR,pending,
GM030150,ORDGM030150,4302.31,INR,pending,
GM030151,ORDGM030151,7402.69,INR,pending,
GM030152,ORDGM030152,3624.94,INR,pending,
GM030153,ORDGM030153,727.50,INR,pending,
GM030153R,ORDGM030153R,-738.72,INR,pending,
GM030154,ORDGM030154,2184.44,INR,pending,
GM030155,ORDGM030155,1028.44,INR,pending,
GM030156,ORDGM030156,8.94,INR,pending,
GM030158,ORDGM030158,341.08,INR,pending,
GM030159,ORDGM030159,1739.23,INR,pending,
GM030160,ORDGM030160,782.53,INR,pending,
GM030161,ORDGM030161,2610.69,INR,pending,
GM030162,ORDGM030162,35.33,INR,pending,
GM030163,ORDGM030163,958.94,INR,pending,
GM030164,ORDGM030164,308.24,INR,pending,
GM030165,ORDGM030165,2266.89,INR,pending,
GM030167,ORDGM030167,3410.82,INR,pending,
GM030168,ORDGM030168,2123.36,INR,pending,
GM030169,ORDGM030169,960.20,INR,pending,
GM030170,ORDGM030170,2471.78,INR,pending,
GM030172,ORDGM030172,6888.47,INR,pending,
GM030173,ORDGM030173,834.33,INR,pending,
GM030174,ORDGM030174,4333.16,INR,pending,
GM030175,ORDGM030175,1248.59,INR,pending,
GM030176,ORDGM030176,2394.78,INR,pending,
GM030177,ORDGM030177,610.01,INR,pending,
GM030178,ORDGM030178,2734.66,INR,pending,
GM030179,ORDGM030179,622.00,INR,pending,
GM030180,ORDGM030180,331.82,INR,pending,
GM030182,ORDGM030182,782.83,INR,pending,
GM030183,ORDGM030183,150.20,INR,pending,
GM030184,ORDGM030184,1351.72,INR,pending,
GM030185,ORDGM030185,4117.27,INR,pending,
GM030186,ORDGM030186,9450.88,INR,pending,
GM030187,ORDGM030187,2152.77,INR,pending,
GM030188,ORDGM030188,1038.47,INR,pending,
GM030188R,ORDGM030188R,-1051.91,INR,pending,
GM030190,ORDGM030190,846.07,INR,pending,
GM030191,ORDGM030191,633.27,INR,pending,
GM030192,ORDGM030192,3563.88,INR,pending,
GM030193,ORDGM030193,2602.22,INR,pending,
GM030195,ORDGM030195,221.40,INR,pending,
GM030196,ORDGM030196,2149.15,INR,pending,
GM030197,ORDGM030197,2199.05,INR,pending,
GM030198,ORDGM030198,1251.76,INR,pending,
GM030198R,ORDGM030198R,-1266.67,INR,pending,
GM030199,ORDGM030199,1563.20,INR,pending,
GM030200,ORDGM030200,670.19,INR,pending,
GM030201,ORDGM030201,1127.71,INR,pending,
GM030202,ORDGM030202,141.15,INR,pending,
GM030203,ORDGM030203,3854.41,INR,pending,
GM030204,ORDGM030204,3072.31,INR,pending,
GM030206,ORDGM030206,2299.17,INR,pending,
GM030207,ORDGM030207,50.60,INR,pending,
GM030208,ORDGM030208,1825.33,INR,pending,
GM030209,ORDGM030209,263.81,INR,pending,
GM030210,ORDGM030210,5467.24,INR,pending,
GM030211,ORDGM030211,3418.18,INR,pending,
GM030212,ORDGM030212,63.97,INR,pending,
GM030213,ORDGM030213,6970.30,INR,pending,
GM030214,ORDGM030214,63.65,INR,pending,
GM030215,ORDGM030215,3069.73,INR,pending,
GM030216,ORDGM030216,319.32,INR,pending,
GM030217,ORDGM030217,128.88,INR,pending,
GM030218,ORDGM030218,1749.01,INR,pending,
GM030219,ORDGM030219,4804.41,INR,pending,
GM030220,ORDGM030220,1976.85,INR,pending,
GM030221,ORDGM030221,1656.67,INR,pending,
GM030222,ORDGM030222,2148.16,INR,pending,
GM030223,ORDGM030223,7610.51,INR,pending,
GM030224,ORDGM030224,4568.23,INR,pending,
GM030226,ORDGM030226,738.59,INR,pending,
GM030227,ORDGM030227,839.81,INR,pending,
GM030228,ORDGM030228,1164.74,INR,pending,
GM030229,ORDGM030229,1291.58,INR,pending,
GM030230,ORDGM030230,1351.97,INR,pending,
GM030231,ORDGM030231,3984.72,INR,pending,
GM030232,ORDGM030232,596.84,INR,pending,
GM030233,ORDGM030233,3854.34,INR,pending,
GM030234,ORDGM030234,309.11,INR,pending,
GM030235,ORDGM030235,1937.70,INR,pending,
GM030236,ORDGM030236,13849.46,INR,pending,
GM030237,ORDGM030237,209.33,INR,pending,
GM030238,ORDGM030238,4704.02,INR,pending,
GM030239,ORDGM030239,1034.97,INR,pending,
GM030241,ORDGM030241,4215.47,INR,pending,
GM030242,ORDGM030242,236.72,INR,pending,
GM030243,ORDGM030243,705.68,INR,pending,
GM030244,ORDGM030244,2238.25,INR,pending,
GM030245,ORDGM030245,811.52,INR,pending,
GM030246,ORDGM030246,1157.21,INR,pending,
GM030247,ORDGM030247,628.04,INR,pending,
GM030248,ORDGM030248,5059.31,INR,pending,
GM030249,ORDGM030249,1461.97,INR,pending,
GM030250,ORDGM030250,935.06,INR,pending,
GM030251,ORDGM030251,2044.96,INR,pending,
GM030252,ORDGM030252,673.01,INR,pending,
GM030254,ORDGM030254,2538.14,INR,pending,
GM030255,ORDGM030255,7127.01,INR,pending,
GM030256,ORDGM030256,1063.56,INR,pending,
GM030257,ORDGM030257,1059.77,INR,pending,
GM030258,ORDGM030258,295.93,INR,pending,
GM030259,ORDGM030259,1712.49,INR,pending,
GM030260,ORDGM030260,1410.03,INR,pending,
GM030261,ORDGM030261,1003.62,INR,pending,
GM030262,ORDGM030262,503.11,INR,pending,
GM030263,ORDGM030263,9560.19,INR,pending,
GM030264,ORDGM030264,176.86,INR,pending,
GM030265,ORDGM030265,773.92,INR,pending,
GM030266,ORDGM030266,2837.28,INR,pending,
GM030267,ORDGM030267,818.62,INR,pending,
GM030268,ORDGM030268,1164.51,INR,pending,
GM030269,ORDGM030269,1249.44,INR,pending,
GM030270,ORDGM030270,1634.97,INR,pending,
GM030271,ORDGM030271,1950.03,INR,pending,
GM030272,ORDGM030272,383.49,INR,pending,
GM030273,ORDGM030273,3589.71,INR,pending,
GM030274,ORDGM030274,5894.23,INR,pending,
GM030275,ORDGM030275,7583.95,INR,pending,
GM030276,ORDGM030276,196.86,INR,pending,
GM030277,ORDGM030277,803.89,INR,pending,
GM030279,ORDGM030279,1013.35,INR,pending,
GM030280,ORDGM030280,686.49,INR,pending,
GM030281,ORDGM030281,2584.14,INR,pending,
GM030282,ORDGM030282,2068.27,INR,pending,
GM030283,ORDGM030283,1814.09,INR,pending,
GM030284,ORDGM030284,1942.18,INR,pending,
GM030285,ORDGM030285,1457.92,INR,pending,
GM030286,ORDGM030286,3658.33,INR,pending,
GM030287,ORDGM030287,3369.30,INR,pending,
GM030288,ORDGM030288,351.78,INR,pending,
GM030289,ORDGM030289,1425.80,INR,pending,
GM030290,ORDGM030290,729.65,INR,pending,
GM030291,ORDGM030291,1063.87,INR,pending,
GM030292,ORDGM030292,71.89,INR,pending,
GM030293,ORDGM030293,992.25,INR,pending,
GM030294,ORDGM030294,1012.18,INR,pending,
GM030295,ORDGM030295,27.85,INR,pending,
GM030296,ORDGM030296,1621.84,INR,pending,
GM030297,ORDGM030297,1713.06,INR,pending,
GM030298,ORDGM030298,738.41,INR,pending,
GM030299,ORDGM030299,1242.41,INR,pending,
GM030300,ORDGM030300,1524.97,INR,pending,
GM030301,ORDGM030301,1728.52,INR,pending,
GM030302,ORDGM030302,3411.39,INR,pending,
GM030303,ORDGM030303,2850.41,INR,pending,
GM030304,ORDGM030304,737.76,INR,pending,
GM030305,ORDGM030305,197.33,INR,pending,
GM030306,ORDGM030306,9293.90,INR,pending,
GM030307,ORDGM030307,7420.79,INR,pending,
GM030308,ORDGM030308,10715.11,INR,pending,
GM030309,ORDGM030309,5530.93,INR,pending,
GM030310,ORDGM030310,1025.13,INR,pending,
GM030311,ORDGM030311,3022.18,INR,pending,
GM030312,ORDGM030312,667.01,INR,pending,
GM030313,ORDGM030313,1443.89,INR,pending,
GM030314,ORDGM030314,2176.90,INR,pending,
GM030315,ORDGM030315,1997.64,INR,pending,
GM030315R,ORDGM030315R,-2031.72,INR,pending,
GM030316,ORDGM030316,2684.99,INR,pending,
GM030317,ORDGM030317,1933.26,INR,pending,
GM030318,ORDGM030318,906.05,INR,pending,
GM030319,ORDGM030319,11.58,INR,pending,
GM030320,ORDGM030320,3283.55,INR,pending,
GM030321,ORDGM030321,242.32,INR,pending,
GM030322,ORDGM030322,1588.90,INR,pending,
GM030323,ORDGM030323,345.50,INR,pending,
GM030324,ORDGM030324,2645.72,INR,pending,
GM030325,ORDGM030325,1207.05,INR,pending,
GM030326,ORDGM030326,765.24,INR,pending,
GM030327,ORDGM030327,2272.96,INR,pending,
GM030328,ORDGM030328,6767.71,INR,pending,
GM030329,ORDGM030329,1198.35,INR,pending,
GM030330,ORDGM030330,1626.58,INR,pending,
GM030331,ORDGM030331,1736.40,INR,pending,
GM030332,ORDGM030332,6404.32,INR,pending,
GM030333,ORDGM030333,2.72,INR,pending,
GM030334,ORDGM030334,3243.77,INR,pending,
GM030335,ORDGM030335,600.43,INR,pending,
GM030336,ORDGM030336,1693.16,INR,pending,
GM030337,ORDGM030337,361.41,INR,pending,
GM030338,ORDGM030338,9677.62,INR,pending,
GM030339,ORDGM030339,725.55,INR,pending,
GM030340,ORDGM030340,2641.98,INR,pending,
GM030341,ORDGM030341,3263.29,INR,pending,
GM030342,ORDGM030342,959.04,INR,pending,
GM030343,ORDGM030343,751.26,INR,pending,
GM030344,ORDGM030344,2713.12,INR,pending,
GM030344R,ORDGM030344R,-2764.25,INR,pending,
GM030345,ORDGM030345,2389.07,INR,pending,
GM030347,ORDGM030347,1721.18,INR,pending,
GM030348,ORDGM030348,355.82,INR,pending,
GM030349,ORDGM030349,1239.98,INR,pending,
GM030350,ORDGM030350,280.63,INR,pending,
GM030351,ORDGM030351,894.18,INR,pending,
GM030352,ORDGM030352,4916.61,INR,pending,
GM030353,ORDGM030353,103.34,INR,pending,
GM030354,ORDGM030354,2024.96,INR,pending,
GM030355,ORDGM030355,31.53,INR,pending,
GM030356,ORDGM030356,718.74,INR,pending,
GM030358,ORDGM030358,2403.89,INR,pending,
GM030360,ORDGM030360,5254.80,INR,pending,
GM030361,ORDGM030361,835.76,INR,pending,
GM030362,ORDGM030362,1855.34,INR,pending,
GM030363,ORDGM030363,4103.60,INR,pending,
GM030364,ORDGM030364,1468.55,INR,pending,
GM030366,ORDGM030366,3454.25,INR,pending,
GM030367,ORDGM030367,825.87,INR,pending,
GM030368,ORDGM030368,4558.33,INR,pending,
GM030369,ORDGM030369,1611.20,INR,pending,
GM030370,ORDGM030370,1603.66,INR,pending,
GM030370R,ORDGM030370R,-1633.87,INR,pending,
GM030371,ORDGM030371,3979.74,INR,pending,
GM030372,ORDGM030372,532.80,INR,pending,
GM030373,ORDGM030373,1830.79,INR,pending,
GM030374,ORDGM030374,1414.02,INR,pending,
GM030375,ORDGM030375,3117.34,INR,pending,
GM030376,ORDGM030376,1288.94,INR,pending,
GM030377,ORDGM030377,2082.46,INR,pending,
GM030378,ORDGM030378,1148.61,INR,pending,
GM030379,ORDGM030379,141.80,INR,pending,
GM030381,ORDGM030381,436.61,INR,pending,
GM030382,ORDGM030382,2722.15,INR,pending,
GM030383,ORDGM030383,1901.44,INR,pending,
GM030383R,ORDGM030383R,-1948.26,INR,pending,
GM030384,ORDGM030384,1358.67,INR,pending,
GM030385,ORDGM030385,730.04,INR,pending,
GM030386,ORDGM030386,2159.02,INR,pending,
GM030387,ORDGM030387,810.48,INR,pending,
GM030387R,ORDGM030387R,-838.87,INR,pending,
GM030388,ORDGM030388,829.45,INR,pending,
GM030389,ORDGM030389,925.16,INR,pending,
GM030390,ORDGM030390,3690.58,INR,pending,
GM030391,ORDGM030391,2178.69,INR,pending,
GM030393,ORDGM030393,9860.28,INR,pending,
GM030394,ORDGM030394,2803.75,INR,pending,
GM030395,ORDGM030395,3377.91,INR,pending,
GM030396,ORDGM030396,18.83,INR,pending,
GM030397,ORDGM030397,6603.38,INR,pending,
GM030397R,ORDGM030397R,-6674.43,INR,pending,
GM030398,ORDGM030398,1074.49,INR,pending,
GM030399,ORDGM030399,1331.87,INR,pending,
GM030400,ORDGM030400,4612.24,INR,pending,
GM030401,ORDGM030401,4237.75,INR,pending,
GM030402,ORDGM030402,23.30,INR,pending,
GM030403,ORDGM030403,4116.81,INR,pending,
GM030403R,ORDGM030403R,-4188.89,INR,pending,
GM030404,ORDGM030404,1033.70,INR,pending,
GM030405,ORDGM030405,360.75,INR,pending,
GM030407,ORDGM030407,1036.81,INR,pending,
GM030408,ORDGM030408,1871.82,INR,pending,
GM030409,ORDGM030409,258.35,INR,pending,
GM030410,ORDGM030410,1831.58,INR,pending,
GM030411,ORDGM030411,1049.35,INR,pending,
GM030412,ORDGM030412,5725.90,INR,pending,
GM030413,ORDGM030413,915.37,INR,pending,
GM030415,ORDGM030415,161.36,INR,pending,
GM030416,ORDGM030416,4770.42,INR,pending,
GM030417,ORDGM030417,2402.48,INR,pending,
GM030419,ORDGM030419,760.64,INR,pending,
GM030419R,ORDGM030419R,-773.33,INR,pending,
GM030420,ORDGM030420,235.73,INR,pending,
GM030421,ORDGM030421,1456.24,INR,pending,
